orderid,discount,profit,quantity,sales,profit_margin
US-2022-123512-4936,0.15,14.098,2,239.666,0.058823529
US-2022-123512-4937,0,10.8,6,22.5,0.48
US-2022-123512-4938,0,107.7216,4,219.84,0.49
US-2022-129861-4939,0.4,-213.5574,3,376.866,-0.566666667
US-2022-133613-4940,0,2.8536,3,9.84,0.29
US-2022-133613-4941,0,3.7412,2,7.96,0.47
US-2022-133613-4942,0,153.0819,3,566.97,0.27
US-2022-145842-4943,0,0.4074,3,40.74,0.01
US-2022-159345-4944,0,54.8604,2,111.96,0.49
US-2022-131744-4945,0.2,90.72,3,453.6,0.2
US-2022-131744-4946,0.7,-3.855,2,4.626,-0.833333333
US-2022-131744-4947,0.2,2.14,2,6.848,0.3125
US-2022-163461-4948,0.2,26.9024,2,76.864,0.35
US-2022-105760-4949,0,8.0464,2,17.12,0.47
US-2022-108581-4950,0.2,3.6288,2,10.368,0.35
US-2022-108581-4951,0.2,26.3912,4,95.968,0.275
US-2022-140081-4952,0.2,33.5772,2,447.696,0.075
US-2022-140081-4953,0.7,-21.7932,6,29.718,-0.733333333
US-2022-140081-4954,0.2,15.2064,8,45.056,0.3375
US-2022-140081-4955,0.2,5.4432,3,15.552,0.35
US-2022-141397-4956,0.2,-8.0784,2,161.568,-0.05
US-2022-141397-4957,0,5.6628,2,21.78,0.26
US-2022-141397-4958,0.2,6.4206,3,17.712,0.3625
US-2022-141397-4959,0,22.4448,7,46.76,0.48
US-2022-141397-4960,0,9.7164,3,161.94,0.06
US-2022-149965-4961,0,23.6529,3,57.69,0.41
US-2022-149965-4962,0,0.552,1,6.9,0.08
US-2022-152534-4963,0,1.3416,2,5.16,0.26
US-2022-152534-4964,0,18.6624,6,38.88,0.48
US-2022-169194-4965,0,4.95,3,45,0.11
US-2022-169194-4966,0,6.104,2,21.8,0.28
US-2022-119865-4967,0.2,-44.196,2,353.568,-0.125
US-2022-119865-4968,0.2,12.796,5,36.56,0.35
US-2022-119865-4969,0.2,60.4968,6,186.144,0.325
US-2022-168361-4970,0.8,-1.3376,1,0.836,-1.6
US-2022-140382-4971,0,10.3071,3,21.93,0.47
US-2022-140382-4972,0,9.3906,1,19.98,0.47
US-2022-140382-4973,0,25.2936,4,93.68,0.27
US-2022-140382-4974,0.2,97.0137,7,862.344,0.1125
US-2022-140501-4975,0,1.4652,2,3.96,0.37
US-2022-140501-4976,0,8.6715,5,18.45,0.47
US-2022-140501-4977,0,56.1752,4,122.12,0.46
US-2022-140501-4978,0,68.9631,3,146.73,0.47
US-2022-140501-4979,0,38.988,5,324.9,0.12
US-2022-142685-4980,0,16.7034,7,835.17,0.02
US-2022-154256-4981,0,12.1401,7,25.83,0.47
US-2022-100300-4982,0,72.432,3,241.44,0.3
US-2022-100300-4983,0,50.328,1,104.85,0.48
US-2022-100300-4984,0.2,503.64,4,4476.8,0.1125
US-2022-101987-4985,0,123.4548,9,440.91,0.28
US-2022-130680-4986,0.2,-9.56,4,38.24,-0.25
US-2022-166240-4987,0.8,-19.602,2,8.712,-2.25
US-2022-101693-4988,0.3,-6.089,2,85.246,-0.071428571
US-2022-101693-4989,0.6,-26.1696,2,32.712,-0.8
US-2022-118913-4990,0,17.0268,3,60.81,0.28
US-2022-152051-4991,0.3,-18.0882,3,422.058,-0.042857143
US-2022-152051-4992,0.7,-27.9312,4,38.088,-0.733333333
US-2022-152051-4993,0.2,-50.8704,6,254.352,-0.2
US-2022-100790-4994,0,6.615,5,14.7,0.45
US-2022-100790-4995,0,84.51,5,704.25,0.12
US-2022-102127-4996,0,12.8316,3,37.74,0.34
US-2022-102127-4997,0,9.7972,4,139.96,0.07
US-2022-102127-4998,0,9.0171,3,20.97,0.43
US-2022-114951-4999,0,6.4206,3,22.14,0.29
US-2022-118101-5000,0,3.7694,1,8.02,0.47
US-2022-118101-5001,0,180.7659,9,368.91,0.49
US-2022-118101-5002,0,44.4704,4,171.04,0.26
US-2022-119445-5003,0,1.043,5,14.9,0.07
US-2022-144015-5004,0,8.95,5,17.9,0.5
US-2022-144015-5005,0,5.616,2,12.48,0.45
US-2022-144015-5006,0,11.586,2,231.72,0.05
US-2022-152331-5007,0.2,0.4641,3,5.304,0.0875
US-2022-158708-5008,0.2,3.5742,2,13.616,0.2625
US-2022-160234-5009,0,39.4255,1,135.95,0.29
US-2022-153577-5010,0.3,-7.7094,3,539.658,-0.014285714
US-2022-153577-5011,0.2,12.1758,7,37.464,0.325
US-2022-161928-5012,0.2,12.599,2,201.584,0.0625
US-2022-110044-5013,0.2,35.9976,3,359.976,0.1
US-2022-154767-5014,0,20.7332,2,121.96,0.17
US-2022-154767-5015,0,2.2724,2,8.74,0.26
US-2022-154767-5016,0,121.1056,4,275.24,0.44
US-2022-154767-5017,0,3.7412,2,7.96,0.47
US-2022-154767-5018,0,27.882,2,61.96,0.45
US-2022-161095-5019,0.2,11.7488,2,33.568,0.35
US-2022-161095-5020,0.2,2.8101,3,7.752,0.3625
US-2022-140543-5021,0,19.188,6,191.88,0.1
US-2022-135594-5022,0.2,-0.6265,7,50.12,-0.0125
US-2022-162355-5023,0,291.3778,7,1266.86,0.23
US-2022-162355-5024,0,9.7119,3,35.97,0.27
US-2022-126431-5025,0,14.0438,1,30.53,0.46
US-2022-126431-5026,0,33.777,9,75.06,0.45
US-2022-126431-5027,0,6.168,3,30.84,0.2
US-2022-139997-5028,0,449.985,5,1499.95,0.3
US-2022-152163-5029,0,6.532,2,14.2,0.46
US-2022-152163-5030,0,28.0032,2,58.34,0.48
US-2022-152163-5031,0,6.2208,2,12.96,0.48
US-2022-158680-5032,0.2,0.9048,1,2.496,0.3625
US-2022-101469-5033,0,3.157,2,7.7,0.41
US-2022-102813-5034,0.3,0,5,528.43,0
US-2022-102813-5035,0.2,14.5152,8,41.472,0.35
US-2022-149314-5036,0.2,19.5184,1,195.184,0.1
US-2022-104983-5037,0.2,38.725,5,123.92,0.3125
US-2022-130029-5038,0,0.0792,2,3.96,0.02
US-2022-130029-5039,0,6.2208,2,12.96,0.48
US-2022-168543-5040,0,197.9208,7,706.86,0.28
US-2022-103107-5041,0,8.636,5,25.4,0.34
US-2022-103107-5042,0.2,19.9665,3,177.48,0.1125
US-2022-103107-5043,0.2,8.997,3,71.976,0.125
US-2022-147137-5044,0.15,225.735,5,1279.165,0.176470588
US-2022-147137-5045,0,8.636,5,25.4,0.34
US-2022-147137-5046,0,20.6612,2,43.96,0.47
US-2022-147137-5047,0,0.5584,4,27.92,0.02
US-2022-100965-5048,0,73.321,5,215.65,0.34
US-2022-106397-5049,0,12.8744,2,45.98,0.28
US-2022-106397-5050,0,6.2208,2,12.96,0.48
US-2022-114713-5051,0.2,5.1282,7,45.584,0.1125
US-2022-129308-5052,0.7,-7.85,5,9.42,-0.833333333
US-2022-129308-5053,0.7,-4.7625,5,5.715,-0.833333333
US-2022-129308-5054,0.2,3.276,2,10.08,0.325
US-2022-129308-5055,0.4,-12.9987,1,59.994,-0.216666667
US-2022-135265-5056,0.2,-3.5996,4,287.968,-0.0125
US-2022-135265-5057,0,24.47,1,48.94,0.5
US-2022-135265-5058,0.2,944.9865,5,2799.96,0.3375
US-2022-159940-5059,0.3,-14.4784,2,253.372,-0.057142857
US-2022-159940-5060,0.6,-27.1296,8,60.288,-0.45
US-2022-159940-5061,0.2,0.8225,1,2.632,0.3125
US-2022-159940-5062,0.2,7.6986,9,23.688,0.325
US-2022-112109-5063,0.2,74.574,3,662.88,0.1125
US-2022-112109-5064,0.7,-6.1152,4,8.736,-0.7
US-2022-112109-5065,0.7,-13.312,2,19.968,-0.666666667
US-2022-112109-5066,0.2,-1.2558,7,33.488,-0.0375
US-2022-152471-5067,0.2,4.995,2,15.984,0.3125
US-2022-152471-5068,0.2,51.4975,5,823.96,0.0625
US-2022-152520-5069,0,6.2208,2,12.96,0.48
US-2022-155474-5070,0.2,6.03,3,19.296,0.3125
US-2022-155474-5071,0.2,9.4486,1,107.984,0.0875
US-2022-156685-5072,0.2,3.5712,3,47.616,0.075
US-2022-156685-5073,0.2,107.955,9,863.64,0.125
US-2022-136329-5074,0.1,72.5344,2,408.006,0.177777778
US-2022-136329-5075,0,14.8752,4,165.28,0.09
US-2022-126613-5076,0.2,1.4672,2,16.768,0.0875
US-2022-131149-5077,0.2,17.352,4,154.24,0.1125
US-2022-131149-5078,0.2,-33.804,3,338.04,-0.1
US-2022-134222-5079,0.7,-35.8848,6,44.856,-0.8
US-2022-164924-5080,0.7,-319.1916,3,341.991,-0.933333333
US-2022-103891-5081,0.2,7.182,6,95.76,0.075
US-2022-101378-5082,0,7.25,2,29,0.25
US-2022-101966-5083,0.2,52.493,7,419.944,0.125
US-2022-109953-5084,0,10.164,4,30.8,0.33
US-2022-109953-5085,0,50.0346,7,151.62,0.33
US-2022-109953-5086,0.2,12.4173,3,110.376,0.1125
US-2022-115483-5087,0.2,79.692,5,219.84,0.3625
US-2022-117282-5088,0.2,5.133,2,14.16,0.3625
US-2022-120180-5089,0.2,1.0178,2,11.632,0.0875
US-2022-136924-5090,0.2,38.0864,8,380.864,0.1
US-2022-137050-5091,0.2,21.7176,4,579.136,0.0375
US-2022-137050-5092,0,10.465,7,41.86,0.25
US-2022-137050-5093,0.2,2.8836,2,8.544,0.3375
US-2022-137050-5094,0.2,3.2004,3,9.144,0.35
US-2022-137050-5095,0,6.8943,7,14.07,0.49
US-2022-137050-5096,0,3.363,1,11.21,0.3
US-2022-157588-5097,0,15.525,1,51.75,0.3
US-2022-157588-5098,0,17.108,5,36.4,0.47
US-2022-169215-5099,0,13.3245,9,29.61,0.45
US-2022-122322-5100,0,12.432,5,44.4,0.28
US-2022-168095-5101,0.2,23.028,3,230.28,0.1
US-2022-168095-5102,0.2,34.294,5,105.52,0.325
US-2022-100720-5103,0.2,0.73,2,5.84,0.125
US-2022-100720-5104,0.4,-28.7964,3,143.982,-0.2
US-2022-100720-5105,0.4,-115.3544,4,494.376,-0.233333333
US-2022-130050-5106,0.6,-3.8208,3,9.552,-0.4
US-2022-157000-5107,0.2,6.255,3,20.016,0.3125
US-2022-157000-5108,0.2,3.7224,3,37.224,0.1
US-2022-157161-5109,0,5.58,3,22.32,0.25
US-2022-157161-5110,0,3.1654,2,6.46,0.49
US-2022-157161-5111,0,11.086,5,24.1,0.46
US-2022-157161-5112,0,4.794,5,10.2,0.47
US-2022-157161-5113,0,28.8576,9,60.12,0.48
US-2022-157161-5114,0,18.2352,2,75.98,0.24
US-2022-101343-5115,0,3.894,2,77.88,0.05
US-2022-116603-5116,0,13.788,2,45.96,0.3
US-2022-121671-5117,0,10.0878,3,21.93,0.46
US-2022-121671-5118,0,3.7436,1,7.64,0.49
US-2022-121671-5119,0,25.4016,8,51.84,0.49
US-2022-121671-5120,0,47.7306,1,265.17,0.18
US-2022-121671-5121,0,4.8588,3,242.94,0.02
US-2022-131835-5122,0,45.5392,2,162.64,0.28
US-2022-131835-5123,0,26.6304,1,55.48,0.48
US-2022-131835-5124,0,280.59,3,597,0.47
US-2022-139087-5125,0,4.4712,3,12.42,0.36
US-2022-139087-5126,0,10.89,5,24.75,0.44
US-2022-139087-5127,0.2,4.1652,3,12.816,0.325
US-2022-139087-5128,0,41.2237,7,87.71,0.47
US-2022-139087-5129,0,17.38,2,69.52,0.25
US-2022-139087-5130,0,89.964,3,428.4,0.21
US-2022-139087-5131,0.2,-4.6764,2,20.784,-0.225
US-2022-102561-5132,0.2,1.2672,8,11.264,0.1125
US-2022-102561-5133,0.2,6.7048,4,18.496,0.3625
US-2022-102561-5134,0.2,24.857,10,284.08,0.0875
US-2022-114727-5135,0.2,10.6794,3,854.352,0.0125
US-2022-114727-5136,0.2,40.8006,3,544.008,0.075
US-2022-114727-5137,0.7,-1.4352,3,1.872,-0.766666667
US-2022-114727-5138,0.2,-33.804,3,338.04,-0.1
US-2022-114727-5139,0.2,0,2,593.568,0
US-2022-124681-5140,0.2,3.3099,3,15.576,0.2125
US-2022-157763-5141,0,39.4268,1,140.81,0.28
US-2022-161676-5142,0.2,4.225,5,33.8,0.125
US-2022-162110-5143,0.2,3.4995,1,55.992,0.0625
US-2022-157217-5144,0,132.5898,3,389.97,0.34
US-2022-157217-5145,0.2,4.498,2,35.984,0.125
US-2022-163776-5146,0,126.225,5,504.9,0.25
US-2022-163776-5147,0,76.0878,6,185.58,0.41
US-2022-163776-5148,0,4.042,1,8.6,0.47
US-2022-163776-5149,0,35.6776,2,77.56,0.46
US-2022-163776-5150,0,120.5106,6,245.94,0.49
US-2022-163776-5151,0,0.8792,4,87.92,0.01
US-2022-137939-5152,0,43.176,5,89.95,0.48
US-2022-141957-5153,0.2,1.3992,2,18.656,0.075
US-2022-141957-5154,0.7,-8.1312,7,11.088,-0.733333333
US-2022-141957-5155,0.2,4.168,1,66.688,0.0625
US-2022-141957-5156,0.2,8.7052,2,99.488,0.0875
US-2022-142895-5157,0.2,0,5,363.92,0
US-2022-142895-5158,0.2,2.0358,3,6.264,0.325
US-2022-146521-5159,0.7,-1.294,1,1.941,-0.666666667
US-2022-160941-5160,0,197.353,5,419.9,0.47
US-2022-160941-5161,0,1.512,1,3.15,0.48
US-2022-111290-5162,0,10.512,5,29.2,0.36
US-2022-111290-5163,0,15.552,5,32.4,0.48
US-2022-111290-5164,0,135.219,5,965.85,0.14
US-2022-111290-5165,0,36.2835,1,109.95,0.33
US-2022-114307-5166,0,9.3228,3,27.42,0.34
US-2022-114307-5167,0,10.5504,2,37.68,0.28
US-2022-114307-5168,0,2.592,3,5.4,0.48
US-2022-114307-5169,0,24.8832,8,51.84,0.48
US-2022-122392-5170,0.2,3.3488,2,11.648,0.2875
US-2022-122392-5171,0.2,0.364,2,4.16,0.0875
US-2022-140613-5172,0,24.998,5,86.2,0.29
US-2022-144855-5173,0,3.024,2,6.3,0.48
US-2022-111318-5174,0.2,11.5136,8,115.136,0.1
US-2022-112256-5175,0.2,0.3336,2,4.448,0.075
US-2022-112256-5176,0.2,15.393,5,175.92,0.0875
US-2022-112256-5177,0.8,-8.316,4,4.752,-1.75
US-2022-112256-5178,0.2,1.8144,1,5.184,0.35
US-2022-112256-5179,0.2,1.0008,2,13.344,0.075
US-2022-162404-5180,0.8,-18.8364,4,11.416,-1.65
US-2022-165316-5181,0.2,6.5164,2,23.696,0.275
US-2022-165316-5182,0.2,2.6412,2,35.216,0.075
US-2022-165316-5183,0.5,-111.4995,1,265.475,-0.42
US-2022-102498-5184,0,21.228,5,73.2,0.29
US-2022-162943-5185,0.1,31.0156,2,253.764,0.122222222
US-2022-103037-5186,0.2,5.6956,4,15.712,0.3625
US-2022-104157-5187,0,388.8128,8,2430.08,0.16
US-2022-104157-5188,0,32.095,5,65.5,0.49
US-2022-104157-5189,0,0.3156,1,7.89,0.04
US-2022-111115-5190,0,10.74,6,21.48,0.5
US-2022-115441-5191,0,96.8544,4,403.56,0.24
US-2022-115441-5192,0,27.608,5,95.2,0.29
US-2022-115441-5193,0,9.6914,2,20.62,0.47
US-2022-115441-5194,0,48.4575,7,124.25,0.39
US-2022-115441-5195,0,83.314,5,297.55,0.28
US-2022-115525-5196,0.2,27.4365,5,243.88,0.1125
US-2022-126158-5197,0.2,18.1176,2,241.568,0.075
US-2022-126158-5198,0,22.869,9,69.3,0.33
US-2022-126158-5199,0,81.8432,4,255.76,0.32
US-2022-126158-5200,0.2,40.3704,8,119.616,0.3375
US-2022-128307-5201,0.2,7.0659,1,20.936,0.3375
US-2022-147417-5202,0.4,191.9968,4,1439.976,0.133333333
US-2022-149335-5203,0,11.151,9,37.17,0.3
US-2022-149454-5204,0,4.8024,1,10.44,0.46
US-2022-105452-5205,0.6,-9.88,5,24.7,-0.4
US-2022-105452-5206,0.6,-378.4,5,302.72,-1.25
US-2022-107783-5207,0.5,-78.078,5,177.45,-0.44
US-2022-107783-5208,0.2,0.711,3,9.48,0.075
US-2022-107783-5209,0.7,-913.176,6,1369.764,-0.666666667
US-2022-140046-5210,0,8.694,3,18.9,0.46
US-2022-143924-5211,0,9.198,7,20.44,0.45
US-2022-143924-5212,0,53.8608,2,109.92,0.49
US-2022-116344-5213,0.2,-16.9568,2,84.784,-0.2
US-2022-131891-5214,0.7,-1.476,3,2.214,-0.666666667
US-2022-164574-5215,0.7,-20.0904,3,27.396,-0.733333333
US-2022-164574-5216,0.2,26.4285,5,704.76,0.0375
US-2022-112025-5217,0.8,-13.896,3,9.264,-1.5
US-2022-112585-5218,0,178.91,2,715.64,0.25
US-2022-137743-5219,0.2,3.1212,4,9.248,0.3375
US-2022-137743-5220,0.2,51.8312,2,1036.624,0.05
US-2022-133550-5221,0,30.0234,3,272.94,0.11
US-2022-133550-5222,0.1,72.358,4,283.14,0.255555556
US-2022-133550-5223,0,33.3172,1,118.99,0.28
US-2022-133550-5224,0,165.3496,4,635.96,0.26
US-2022-144148-5225,0.2,-32.3673,7,863.128,-0.0375
US-2022-132990-5226,0.2,3.1382,2,19.312,0.1625
US-2022-144337-5227,0.2,6.6312,2,19.648,0.3375
US-2022-155978-5228,0,13.788,2,45.96,0.3
US-2022-155978-5229,0.2,90.9762,2,1039.728,0.0875
US-2022-156265-5230,0.2,15.3522,2,136.464,0.1125
US-2022-156265-5231,0.2,4.704,2,12.544,0.375
US-2022-156265-5232,0.2,33.3576,3,333.576,0.1
US-2022-104150-5233,0,38.3238,3,81.54,0.47
US-2022-104150-5234,0,23.4192,12,167.28,0.14
US-2022-110254-5235,0,46.116,9,109.8,0.42
US-2022-110254-5236,0,4.8118,2,9.82,0.49
US-2022-110254-5237,0,1.8998,1,4.13,0.46
US-2022-110254-5238,0,10.518,2,35.06,0.3
US-2022-111913-5239,0.2,3.9771,3,11.784,0.3375
US-2022-111913-5240,0.2,7.0713,3,20.952,0.3375
US-2022-111913-5241,0.2,30.2384,2,302.384,0.1
US-2022-128195-5242,0.8,-6.567,5,3.98,-1.65
US-2022-102232-5243,0,59.115,7,197.05,0.3
US-2022-105263-5244,0,15.7194,9,38.34,0.41
US-2022-151092-5245,0.2,18.4772,4,211.168,0.0875
US-2022-158869-5246,0,33.3136,2,70.88,0.47
US-2022-148516-5247,0,86.3856,3,179.97,0.48
US-2022-107328-5248,0.2,12.8256,2,513.024,0.025
US-2022-107328-5249,0,136.6176,6,487.92,0.28
US-2022-107328-5250,0.2,5.334,5,15.24,0.35
US-2022-121034-5251,0.2,3.6296,4,11.168,0.325
US-2022-121034-5252,0.2,17.5344,3,53.952,0.325
US-2022-130078-5253,0,4.752,2,10.56,0.45
US-2022-169026-5254,0,0.2334,3,23.34,0.01
US-2022-113649-5255,0.2,64.0728,4,569.536,0.1125
US-2022-113649-5256,0.2,9.63,9,30.816,0.3125
US-2022-113649-5257,0.2,4.4784,2,44.784,0.1
US-2022-118934-5258,0.7,-3.0366,3,4.338,-0.7
US-2022-118934-5259,0.7,-7.92,5,11.88,-0.666666667
US-2022-128671-5260,0,35.6776,2,77.56,0.46
US-2022-128671-5261,0,19.2556,7,41.86,0.46
US-2022-128671-5262,0,15.552,5,32.4,0.48
US-2022-105459-5263,0.4,-66.2302,2,209.148,-0.316666667
US-2022-105459-5264,0,286.3836,6,1591.02,0.18
US-2022-118073-5265,0.45,-255.5875,7,562.2925,-0.454545455
US-2022-143910-5266,0.1,-8.098,2,145.764,-0.055555556
US-2022-144477-5267,0.2,2.7984,4,37.312,0.075
US-2022-155845-5268,0.2,52.4979,7,1399.944,0.0375
US-2022-167584-5269,0,3.1104,1,6.48,0.48
US-2022-125843-5270,0,10.7136,4,22.32,0.48
US-2022-125843-5271,0,51.8,7,103.6,0.5
US-2022-141264-5272,0.8,-153.2024,1,58.924,-2.6
US-2022-141264-5273,0.2,-34.758,2,185.376,-0.1875
US-2022-155670-5274,0.7,-8.2368,8,11.232,-0.733333333
US-2022-155670-5275,0.2,3.21,3,10.272,0.3125
US-2022-156251-5276,0,24.196,2,241.96,0.1
US-2022-156251-5277,0,4.1748,3,8.52,0.49
US-2022-156692-5278,0,4.6818,2,17.34,0.27
US-2022-156692-5279,0,15.1158,2,71.98,0.21
US-2022-119515-5280,0.2,5.4432,3,15.552,0.35
US-2022-136021-5281,0,7.6146,3,15.54,0.49
US-2022-136021-5282,0.2,35.6238,6,105.552,0.3375
US-2022-136770-5283,0.2,48.993,5,279.96,0.175
US-2022-136770-5284,0.4,-49.4376,2,247.188,-0.2
US-2022-136770-5285,0.4,-56.3108,2,259.896,-0.216666667
US-2022-118626-5286,0.2,70.5544,7,705.544,0.1
US-2022-123470-5287,0.2,12.2328,3,122.328,0.1
US-2022-123470-5288,0.7,-13.8468,3,18.882,-0.733333333
US-2022-154690-5289,0.2,22.5296,2,225.296,0.1
US-2022-166163-5290,0,1.512,1,3.15,0.48
US-2022-166163-5291,0.2,7.1976,3,71.976,0.1
US-2022-167241-5292,0,43.6842,3,312.03,0.14
US-2022-167241-5293,0,18.0096,4,37.52,0.48
US-2022-167241-5294,0,3.0498,3,17.94,0.17
US-2022-167241-5295,0.2,10.35,3,165.6,0.0625
US-2022-113117-5296,0,15.552,5,32.4,0.48
US-2022-148096-5297,0.2,12.096,2,161.28,0.075
US-2022-150343-5298,0,5.1042,3,10.86,0.47
US-2022-157308-5299,0.2,5.6956,4,15.712,0.3625
US-2022-113551-5300,0.8,-3.4122,1,2.068,-1.65
US-2022-113551-5301,0.2,30.392,8,83.84,0.3625
US-2022-128916-5302,0.6,-2.1376,4,5.344,-0.4
US-2022-128916-5303,0.6,-3.8208,3,9.552,-0.4
US-2022-136133-5304,0,99.4896,9,355.32,0.28
US-2022-153353-5305,0,11.5971,1,39.99,0.29
US-2022-101980-5306,0.2,55.008,6,146.688,0.375
US-2022-101980-5307,0.2,9.1785,5,25.32,0.3625
US-2022-101980-5308,0.2,89.9548,2,276.784,0.325
US-2022-151141-5309,0,3.9906,2,14.78,0.27
US-2022-122581-5310,0.1,63.686,7,573.174,0.111111111
US-2022-123414-5311,0.2,3.3408,4,9.216,0.3625
US-2022-123414-5312,0.2,3.506,2,28.048,0.125
US-2022-126452-5313,0.2,180.441,9,2887.056,0.0625
US-2022-126452-5314,0.2,4.752,2,12.672,0.375
US-2022-126452-5315,0,21.384,9,47.52,0.45
US-2022-126452-5316,0,6.2208,2,12.96,0.48
US-2022-126452-5317,0,91.7892,3,254.97,0.36
US-2022-126452-5318,0.2,-7.996,2,31.984,-0.25
US-2022-126452-5319,0.2,-20.691,5,91.96,-0.225
US-2022-146066-5320,0.4,-339.705,9,815.292,-0.416666667
US-2022-167983-5321,0.2,11.704,10,33.44,0.35
US-2022-106313-5322,0,9.3312,3,19.44,0.48
US-2022-130484-5323,0.7,-18.4464,8,26.352,-0.7
US-2022-137239-5324,0.2,8.5164,2,113.552,0.075
US-2022-137239-5325,0.7,-2.6544,2,3.318,-0.8
US-2022-137239-5326,0.2,45.3222,2,134.288,0.3375
US-2022-140256-5327,0,1.6704,2,5.76,0.29
US-2022-141880-5328,0.2,9.8328,3,98.328,0.1
US-2022-148334-5329,0.8,-6.8992,2,4.312,-1.6
US-2022-117793-5330,0,11.592,4,25.2,0.46
US-2022-117793-5331,0,17.6673,3,37.59,0.47
US-2022-117793-5332,0,4.1916,1,14.97,0.28
US-2022-117793-5333,0,0.891,2,1.98,0.45
US-2022-150350-5334,0.2,-39.9528,6,532.704,-0.075
US-2022-150350-5335,0,11.206,5,43.1,0.26
US-2022-150350-5336,0,63.873,5,135.9,0.47
US-2022-150350-5337,0,16.9932,6,34.68,0.49
US-2022-150350-5338,0,0.1588,4,15.88,0.01
US-2022-150350-5339,0.2,62.82,3,837.6,0.075
US-2022-158001-5340,0,281.016,5,1040.8,0.27
US-2022-158001-5341,0,7.9218,6,29.34,0.27
US-2022-158001-5342,0,8.733,5,21.3,0.41
US-2022-160528-5343,0.6,-10.1736,3,22.608,-0.45
US-2022-160528-5344,0.2,-172.7328,8,727.296,-0.2375
US-2022-160528-5345,0.2,-33.32,7,666.4,-0.05
US-2022-100405-5346,0,3.7996,2,8.26,0.46
US-2022-102141-5347,0.2,45.84,8,146.688,0.3125
US-2022-105585-5348,0,4.9104,3,10.23,0.48
US-2022-105585-5349,0,69.705,5,154.9,0.45
US-2022-114601-5350,0,98.5248,4,447.84,0.22
US-2022-114601-5351,0,2.5056,3,8.64,0.29
US-2022-114601-5352,0,5.6644,2,11.56,0.49
US-2022-114601-5353,0,163.1898,3,479.97,0.34
US-2022-114601-5354,0,58.7916,3,209.97,0.28
US-2022-127425-5355,0,87.4825,5,249.95,0.35
US-2022-127425-5356,0,8.25,6,33,0.25
US-2022-128594-5357,0.2,100.196,4,1603.136,0.0625
US-2022-132094-5358,0.2,1.6416,3,5.472,0.3
US-2022-132094-5359,0.2,13.1956,2,47.984,0.275
US-2022-148201-5360,0,3.1104,1,6.48,0.48
US-2022-152289-5361,0.3,-29.2776,6,1024.716,-0.028571429
US-2022-152289-5362,0.2,43.9956,2,159.984,0.275
US-2022-160598-5363,0.2,11.2404,1,31.008,0.3625
US-2022-163174-5364,0,41.0388,3,186.54,0.22
US-2022-163538-5365,0,14.8707,3,47.97,0.31
US-2022-116764-5366,0.2,3.3408,4,9.216,0.3625
US-2022-117919-5367,0.2,27.972,5,79.92,0.35
US-2022-117919-5368,0.2,1.062,1,14.16,0.075
US-2022-145982-5369,0.3,20.967,1,244.615,0.085714286
US-2022-145982-5370,0,13.92,5,29,0.48
US-2022-145982-5371,0,5.256,4,11.68,0.45
US-2022-145982-5372,0,60.2553,3,122.97,0.49
US-2022-145982-5373,0,36.693,9,81.54,0.45
US-2022-145982-5374,0,28.7856,3,59.97,0.48
US-2022-146710-5375,0.2,1.1466,1,3.528,0.325
US-2022-146710-5376,0.2,1.6762,1,4.624,0.3625
US-2022-146710-5377,0.2,6.2064,4,55.168,0.1125
US-2022-146710-5378,0.2,-10.948,5,51.52,-0.2125
US-2022-137652-5379,0.7,-12.288,8,18.432,-0.666666667
US-2022-144211-5380,0.2,5.6115,3,15.48,0.3625
US-2022-144211-5381,0.2,8.1432,3,108.576,0.075
US-2022-145303-5382,0.32,-52.8908,2,156.3728,-0.338235294
US-2022-145303-5383,0.8,-21.681,9,13.14,-1.65
US-2022-145303-5384,0.8,-16.5396,4,10.024,-1.65
US-2022-128727-5385,0,5.5,4,22,0.25
US-2022-158568-5386,0.8,-3.0396,3,1.788,-1.7
US-2022-158568-5387,0.2,22.6184,7,64.624,0.35
US-2022-158568-5388,0.2,-10.7973,3,95.976,-0.1125
US-2022-159912-5389,0.5,-81.94,4,163.88,-0.5
US-2022-159912-5390,0.4,-56.448,4,241.92,-0.233333333
US-2022-159912-5391,0.7,-2.7888,2,3.486,-0.8
US-2022-159912-5392,0.2,-2.3814,7,10.584,-0.225
US-2022-161207-5393,0,8.0997,3,27.93,0.29
US-2022-141544-5394,0.3,-258.5016,4,786.744,-0.328571429
US-2022-141544-5395,0.7,-27.6936,6,37.764,-0.733333333
US-2022-141544-5396,0.2,33.831,10,100.24,0.3375
US-2022-141544-5397,0.2,3.389,2,54.224,0.0625
US-2022-141544-5398,0.4,-67.8762,3,290.898,-0.233333333
US-2022-165995-5399,0,15.9936,4,47.04,0.34
US-2022-165995-5400,0.2,42.495,5,339.96,0.125
US-2022-117408-5401,0.2,2.3968,2,23.968,0.1
US-2022-116526-5402,0.1,71.162,4,376.74,0.188888889
US-2022-116526-5403,0,2.99,2,11.96,0.25
US-2022-116526-5404,0,14.4648,4,29.52,0.49
US-2022-116526-5405,0,12.672,5,26.4,0.48
US-2022-116526-5406,0,11.086,5,24.1,0.46
US-2022-116526-5407,0,2.2828,1,8.78,0.26
US-2022-120859-5408,0,10.94,2,21.88,0.5
US-2022-124583-5409,0,5.751,1,12.78,0.45
US-2022-129714-5410,0.2,1.0668,1,3.048,0.35
